Year,Round,Team,Player,Score,Opposition,Venue
2016,11,ADE,Sam Jacobs,134,STK,Adelaide
2016,11,COL,Scott Pendlebury,133,PA,MCG
2016,11,SYD,Tom Mitchell,132,GCS,Metricon
2016,11,FRE,David Mundy,128,ESS,Domain
2016,11,NM,Daniel Wells,126,RIC,Hobart
2016,11,FRE,Lachie Neale,126,ESS,Domain
2016,11,WB,Jack Macrae,126,WCE,Etihad
2016,11,GWS,Lachie Whitfield,126,GEE,Simonds
2016,11,WB,Marcus Bontempelli,125,WCE,Etihad
2016,11,ADE,Matt Crouch,125,STK,Adelaide
2016,11,NM,Nick Dal Santo,125,RIC,Hobart
2016,11,SYD,Josh P. Kennedy,124,GCS,Metricon
2016,11,GCS,Gary Ablett,124,SYD,Metricon
2016,11,WB,Matthew Boyd,122,WCE,Etihad
2016,11,ESS,Zach Merrett,121,FRE,Domain
2016,11,SYD,Luke Parker,121,GCS,Metricon
2016,11,MEL,Bernie Vince,120,HAW,MCG
2016,11,ADE,Jake Lever,119,STK,Adelaide
2016,11,CAR,Jacob Weitering,118,BL,Etihad
2016,11,ADE,Daniel Talia,118,STK,Adelaide
2016,11,RIC,Trent Cotchin,118,NM,Hobart
2016,11,GWS,Callan Ward,117,GEE,Simonds
2016,11,GCS,Matt Rosa,116,SYD,Metricon
2016,11,RIC,Shaun Grigg,116,NM,Hobart
2016,11,SYD,Dan Hannebery,115,GCS,Metricon
2016,11,WCE,Matt Priddis,114,WB,Etihad
2016,11,GWS,Dylan Shiel,114,GEE,Simonds
2016,11,FRE,Michael Barlow,113,ESS,Domain
2016,11,SYD,Kurt Tippett,112,GCS,Metricon
2016,11,RIC,Anthony Miles,112,NM,Hobart
2016,11,GEE,Joel Selwood,111,GWS,Simonds
2016,11,NM,Andrew Swallow,111,RIC,Hobart
2016,11,SYD,Gary Rohan,110,GCS,Metricon
2016,11,MEL,Nathan Jones,109,HAW,MCG
2016,11,HAW,Sam Mitchell,109,MEL,MCG
2016,11,GEE,Patrick Dangerfield,108,GWS,Simonds
2016,11,FRE,Connor Blakely,108,ESS,Domain
2016,11,MEL,Dom Tyson,108,HAW,MCG
2016,11,HAW,Isaac Smith,108,MEL,MCG
2016,11,ADE,Taylor Walker,108,STK,Adelaide
2016,11,BL,Mitch Robinson,107,CAR,Etihad
2016,11,GCS,Touk Miller,107,SYD,Metricon
2016,11,PA,Aaron Young,107,COL,MCG
2016,11,FRE,Hayden Crozier,107,ESS,Domain
2016,11,HAW,Jordan Lewis,106,MEL,MCG
2016,11,FRE,Michael Walters,105,ESS,Domain
2016,11,GCS,Michael Rischitelli,105,SYD,Metricon
2016,11,SYD,Kieren Jack,105,GCS,Metricon
2016,11,ADE,Paul Seedsman,104,STK,Adelaide
2016,11,BL,Dayne Zorko,104,CAR,Etihad
2016,11,GCS,Tom Nicholls,104,SYD,Metricon
2016,11,WB,Matthew Suckling,103,WCE,Etihad
2016,11,STK,Jack Steven,103,ADE,Adelaide
2016,11,NM,Jack Ziebell,103,RIC,Hobart
2016,11,ESS,Brendon Goddard,103,FRE,Domain
2016,11,RIC,Brett Deledio,102,NM,Hobart
2016,11,ESS,Matthew Leuenberger,102,FRE,Domain
2016,11,FRE,Danyle Pearce,102,ESS,Domain
2016,11,COL,Adam Treloar,100,PA,MCG
2016,11,GEE,Jimmy Bartel,100,GWS,Simonds
2016,11,BL,Ryan Bastinac,100,CAR,Etihad
2016,11,COL,Levi Greenwood,99,PA,MCG
2016,11,CAR,Kade Simpson,99,BL,Etihad
2016,11,WB,Liam Picken,99,WCE,Etihad
2016,11,NM,Brent Harvey,99,RIC,Hobart
2016,11,ADE,Jarryd Lyons,99,STK,Adelaide
2016,11,GWS,Zac Williams,99,GEE,Simonds
2016,11,GCS,Ryan Davis,98,SYD,Metricon
2016,11,ESS,Craig Bird,98,FRE,Domain
2016,11,GEE,Zac Smith,97,GWS,Simonds
2016,11,FRE,Samuel Collins,97,ESS,Domain
2016,11,COL,Ben Reid,96,PA,MCG
2016,11,ADE,Rory Laird,96,STK,Adelaide
2016,11,GWS,Heath Shaw,95,GEE,Simonds
2016,11,WCE,Luke Shuey,95,WB,Etihad
2016,11,SYD,Dane Rampe,95,GCS,Metricon
2016,11,PA,Justin Westhoff,95,COL,MCG
2016,11,FRE,Hayden Ballantyne,95,ESS,Domain
2016,11,COL,Brayden Maynard,94,PA,MCG
2016,11,SYD,Callum Sinclair,94,GCS,Metricon
2016,11,CAR,Daniel Gorringe,94,BL,Etihad
2016,11,WCE,Chris Masten,93,WB,Etihad
2016,11,COL,Jack Crisp,93,PA,MCG
2016,11,COL,Jarryd Blair,93,PA,MCG
2016,11,HAW,Paul Puopolo,93,MEL,MCG
2016,11,PA,Travis Boak,93,COL,MCG
2016,11,PA,Jarman Impey,93,COL,MCG
2016,11,HAW,Luke Breust,93,MEL,MCG
2016,11,FRE,Stephen Hill,92,ESS,Domain
2016,11,ADE,Brodie Smith,92,STK,Adelaide
2016,11,WB,Mitch Wallis,92,WCE,Etihad
2016,11,CAR,Dennis Armfield,91,BL,Etihad
2016,11,FRE,Chris Mayne,91,ESS,Domain
2016,11,PA,Jasper Pittard,91,COL,MCG
2016,11,STK,Shane Savage,91,ADE,Adelaide
2016,11,HAW,Kade Stewart,91,MEL,MCG
2016,11,GCS,Jarrod Harbrow,91,SYD,Metricon
2016,11,RIC,Alex Rance,91,NM,Hobart
2016,11,GEE,Corey Enright,90,GWS,Simonds
2016,11,HAW,Jack Gunston,90,MEL,MCG
2016,11,COL,Jeremy Howe,90,PA,MCG
2016,11,COL,Steele Sidebottom,89,PA,MCG
2016,11,SYD,Isaac Heeney,89,GCS,Metricon
2016,11,GEE,Cameron Guthrie,89,GWS,Simonds
2016,11,CAR,Zach Tuohy,89,BL,Etihad
2016,11,HAW,Shaun Burgoyne,89,MEL,MCG
2016,11,SYD,Jake Lloyd,89,GCS,Metricon
2016,11,FRE,Tommy Sheridan,89,ESS,Domain
2016,11,GEE,Josh Caddy,88,GWS,Simonds
2016,11,PA,Jake Neade,88,COL,MCG
2016,11,ADE,Kyle Hartigan,88,STK,Adelaide
2016,11,PA,Sam Gray,88,COL,MCG
2016,11,HAW,Cyril Rioli,88,MEL,MCG
2016,11,WB,Tom Liberatore,87,WCE,Etihad
2016,11,GEE,Tom Hawkins,87,GWS,Simonds
2016,11,HAW,Liam Shiels,87,MEL,MCG
2016,11,PA,Brad Ebert,87,COL,MCG
2016,11,GCS,Callum Ah Chee,87,SYD,Metricon
2016,11,NM,Ben Cunnington,87,RIC,Hobart
2016,11,ESS,James Gwilt,86,FRE,Domain
2016,11,COL,Ben Sinclair,86,PA,MCG
2016,11,ADE,Luke Brown,86,STK,Adelaide
2016,11,NM,Sam Gibson,86,RIC,Hobart
2016,11,PA,Chad Wingard,86,COL,MCG
2016,11,PA,Robbie Gray,86,COL,MCG
2016,11,WB,Shane Biggs,86,WCE,Etihad
2016,11,MEL,Max Gawn,85,HAW,MCG
2016,11,CAR,Sam Docherty,85,BL,Etihad
2016,11,FRE,Lachie Weller,85,ESS,Domain
2016,11,PA,Ollie Wines,85,COL,MCG
2016,11,MEL,Christian Petracca,85,HAW,MCG
2016,11,SYD,Jarrad McVeigh,84,GCS,Metricon
2016,11,STK,David Armitage,84,ADE,Adelaide
2016,11,NM,Majak Daw,84,RIC,Hobart
2016,11,CAR,Patrick Cripps,84,BL,Etihad
2016,11,WCE,Sam Butler,83,WB,Etihad
2016,11,SYD,James Rose,83,GCS,Metricon
2016,11,HAW,Grant Birchall,82,MEL,MCG
2016,11,NM,Drew Petrie,82,RIC,Hobart
2016,11,FRE,Nick Suban,82,ESS,Domain
2016,11,FRE,Matthew Pavlich,82,ESS,Domain
2016,11,ADE,Tom Lynch,81,STK,Adelaide
2016,11,GWS,Tom Scully,81,GEE,Simonds
2016,11,BL,Stefan Martin,81,CAR,Etihad
2016,11,RIC,Jack Riewoldt,81,NM,Hobart
2016,11,PA,Jared Polec,80,COL,MCG
2016,11,COL,Brodie Grundy,80,PA,MCG
2016,11,PA,Darcy Byrne-Jones,80,COL,MCG
2016,11,BL,Jarrad Jansen,80,CAR,Etihad
2016,11,WB,Caleb Daniel,79,WCE,Etihad
2016,11,CAR,Nick Graham,79,BL,Etihad
2016,11,WCE,Andrew Gaff,79,WB,Etihad
2016,11,NM,Mason Wood,79,RIC,Hobart
2016,11,GWS,Jacob Hopper,78,GEE,Simonds
2016,11,COL,Jordan De Goey,78,PA,MCG
2016,11,WB,Tom Campbell,78,WCE,Etihad
2016,11,GEE,Shane Kersten,78,GWS,Simonds
2016,11,GCS,Nick Malceski,78,SYD,Metricon
2016,11,HAW,Daniel Howe,78,MEL,MCG
2016,11,GWS,Toby Greene,78,GEE,Simonds
2016,11,WCE,Shannon Hurn,77,WB,Etihad
2016,11,ADE,Rory Atkins,77,STK,Adelaide
2016,11,ESS,Martin Gleeson,77,FRE,Domain
2016,11,HAW,Josh Gibson,77,MEL,MCG
2016,11,ESS,Adam Cooney,76,FRE,Domain
2016,11,BL,Daniel Rich,76,CAR,Etihad
2016,11,COL,Travis Varcoe,76,PA,MCG
2016,11,WCE,Scott Lycett,76,WB,Etihad
2016,11,HAW,Taylor Duryea,76,MEL,MCG
2016,11,WCE,Elliot Yeo,76,WB,Etihad
2016,11,WCE,Josh Hill,76,WB,Etihad
2016,11,WB,Luke Dahlhaus,75,WCE,Etihad
2016,11,RIC,Shaun Hampson,75,NM,Hobart
2016,11,ESS,Will Hams,75,FRE,Domain
2016,11,COL,Jesse White,75,PA,MCG
2016,11,PA,Matthew Broadbent,74,COL,MCG
2016,11,FRE,Darcy Tucker,74,ESS,Domain
2016,11,BL,Tom Cutler,74,CAR,Etihad
2016,11,WCE,Jamie Cripps,74,WB,Etihad
2016,11,CAR,Jed Lamb,74,BL,Etihad
2016,11,GWS,Josh Kelly,74,GEE,Simonds
2016,11,WB,Dale Morris,73,WCE,Etihad
2016,11,ESS,Darcy Parish,73,FRE,Domain
2016,11,CAR,Matthew Wright,73,BL,Etihad
2016,11,RIC,Taylor Hunt,73,NM,Hobart
2016,11,GCS,Brandon Matera,73,SYD,Metricon
2016,11,WCE,Mark LeCras,73,WB,Etihad
2016,11,FRE,Jonathon Griffin,73,ESS,Domain
2016,11,COL,Josh Smith,73,PA,MCG
2016,11,BL,Ryan Harwood,73,CAR,Etihad
2016,11,ESS,Shaun Edwards,73,FRE,Domain
2016,11,RIC,Corey Ellis,72,NM,Hobart
2016,11,ADE,Kyle Cheney,72,STK,Adelaide
2016,11,NM,Luke McDonald,72,RIC,Hobart
2016,11,ADE,Ricky Henderson,72,STK,Adelaide
2016,11,GWS,Stephen Coniglio,72,GEE,Simonds
2016,11,GEE,Andrew Mackie,72,GWS,Simonds
2016,11,WCE,Jack Redden,71,WB,Etihad
2016,11,GWS,Shane Mumford,71,GEE,Simonds
2016,11,GEE,Mitch Duncan,71,GWS,Simonds
2016,11,WB,Jack Redpath,71,WCE,Etihad
2016,11,NM,Jamie Macmillan,71,RIC,Hobart
2016,11,GEE,Daniel Menzel,71,GWS,Simonds
2016,11,CAR,Andrew Walker,70,BL,Etihad
2016,11,HAW,Jonathon Ceglar,70,MEL,MCG
2016,11,SYD,Lance Franklin,70,GCS,Metricon
2016,11,COL,Travis Cloke,69,PA,MCG
2016,11,HAW,Billy Hartung,69,MEL,MCG
2016,11,WB,Marcus Adams,69,WCE,Etihad
2016,11,GEE,Mark Blicavs,69,GWS,Simonds
2016,11,WB,Jake Stringer,68,WCE,Etihad
2016,11,NM,Shaun Atley,68,RIC,Hobart
2016,11,GWS,Adam Tomlinson,68,GEE,Simonds
2016,11,MEL,Josh Wagner,68,HAW,MCG
2016,11,NM,Lindsay Thomas,68,RIC,Hobart
2016,11,BL,Sam Mayes,67,CAR,Etihad
2016,11,ESS,Ryan Crowley,67,FRE,Domain
2016,11,RIC,Dustin Martin,67,NM,Hobart
2016,11,NM,Jarrad Waite,67,RIC,Hobart
2016,11,FRE,Cameron Sutcliffe,67,ESS,Domain
2016,11,HAW,Ben Stratton,66,MEL,MCG
2016,11,ESS,Mark Baguley,66,FRE,Domain
2016,11,STK,Jade Gresham,66,ADE,Adelaide
2016,11,WCE,Eric MacKenzie,66,WB,Etihad
2016,11,GEE,Lachie Henderson,66,GWS,Simonds
2016,11,GCS,Jesse Lonergan,66,SYD,Metricon
2016,11,WB,Josh Dunkley,65,WCE,Etihad
2016,11,STK,Tim Membrey,65,ADE,Adelaide
2016,11,WCE,Nic Naitanui,64,WB,Etihad
2016,11,SYD,Nick Smith,64,GCS,Metricon
2016,11,STK,Nick Riewoldt,64,ADE,Adelaide
2016,11,PA,Hamish Hartlett,64,COL,MCG
2016,11,FRE,Lee Spurr,64,ESS,Domain
2016,11,FRE,Matt Taberner,64,ESS,Domain
2016,11,GWS,Nick Haynes,64,GEE,Simonds
2016,11,ESS,Jackson Merrett,64,FRE,Domain
2016,11,COL,Mason Cox,64,PA,MCG
2016,11,MEL,Jack Trengove,63,HAW,MCG
2016,11,HAW,James Frawley,63,MEL,MCG
2016,11,MEL,Jack Watts,63,HAW,MCG
2016,11,GCS,Kade Kolodjashnij,63,SYD,Metricon
2016,11,CAR,Ciaran Byrne,62,BL,Etihad
2016,11,WCE,Brad Sheppard,62,WB,Etihad
2016,11,WB,Tory Dickson,62,WCE,Etihad
2016,11,MEL,Tom McDonald,62,HAW,MCG
2016,11,HAW,Bradley Hill,62,MEL,MCG
2016,11,NM,Ben Brown,61,RIC,Hobart
2016,11,ADE,Richard Douglas,61,STK,Adelaide
2016,11,ADE,Wayne Milera,61,STK,Adelaide
2016,11,GWS,Steve Johnson,61,GEE,Simonds
2016,11,CAR,Dale Thomas,60,BL,Etihad
2016,11,ESS,Anthony McDonald-Tipungwuti,60,FRE,Domain
2016,11,GWS,Phil Davis,60,GEE,Simonds
2016,11,STK,Jack Billings,60,ADE,Adelaide
2016,11,BL,Pearce Hanley,60,CAR,Etihad
2016,11,STK,Tom Hickey,60,ADE,Adelaide
2016,11,MEL,Sam Frost,59,HAW,MCG
2016,11,MEL,Oscar McDonald,59,HAW,MCG
2016,11,GCS,Aaron Hall,59,SYD,Metricon
2016,11,NM,Robin Nahas,59,RIC,Hobart
2016,11,BL,Trent West,59,CAR,Etihad
2016,11,GWS,Jack Steele,59,GEE,Simonds
2016,11,GCS,Jack Martin,58,SYD,Metricon
2016,11,SYD,Ben McGlynn,58,GCS,Metricon
2016,11,ESS,Kyle Langford,58,FRE,Domain
2016,11,CAR,Bryce Gibbs,58,BL,Etihad
2016,11,WCE,Mark Hutchings,58,WB,Etihad
2016,11,ESS,Courtenay Dempsey,58,FRE,Domain
2016,11,RIC,Shane Edwards,58,NM,Hobart
2016,11,MEL,Clayton Oliver,57,HAW,MCG
2016,11,RIC,Ty Vickery,57,NM,Hobart
2016,11,GEE,Jordan Murdoch,57,GWS,Simonds
2016,11,GCS,Alex Sexton,57,SYD,Metricon
2016,11,PA,Charlie Dixon,57,COL,MCG
2016,11,STK,Josh Bruce,57,ADE,Adelaide
2016,11,GEE,Tom Lonergan,57,GWS,Simonds
2016,11,GWS,Jonathon Patton,56,GEE,Simonds
2016,11,SYD,Jeremy Laidler,56,GCS,Metricon
2016,11,BL,Ben Keays,56,CAR,Etihad
2016,11,RIC,Kane Lambert,56,NM,Hobart
2016,11,WCE,Will Schofield,56,WB,Etihad
2016,11,GWS,Rory Lobb,56,GEE,Simonds
2016,11,GWS,Nathan Wilson,55,GEE,Simonds
2016,11,SYD,Harry Cunningham,55,GCS,Metricon
2016,11,STK,Luke Dunstan,55,ADE,Adelaide
2016,11,MEL,Billy Stretch,55,HAW,MCG
2016,11,SYD,Zak Jones,55,GCS,Metricon
2016,11,STK,Sebastian Ross,55,ADE,Adelaide
2016,11,HAW,Tim O'Brien,54,MEL,MCG
2016,11,NM,Brad McKenzie,54,RIC,Hobart
2016,11,BL,Nick Robertson,54,CAR,Etihad
2016,11,ADE,Charlie Cameron,54,STK,Adelaide
2016,11,NM,Scott D Thompson,53,RIC,Hobart
2016,11,PA,Jackson Trengove,53,COL,MCG
2016,11,MEL,Dean Kent,53,HAW,MCG
2016,11,WCE,Liam Duggan,53,WB,Etihad
2016,11,WCE,Josh J. Kennedy,52,WB,Etihad
2016,11,MEL,Tomas Bugg,52,HAW,MCG
2016,11,ESS,Orazio Fantasia,52,FRE,Domain
2016,11,STK,Jack Newnes,52,ADE,Adelaide
2016,11,SYD,Heath Grundy,51,GCS,Metricon
2016,11,RIC,Sam Lloyd,51,NM,Hobart
2016,11,MEL,Jayden Hunt,51,HAW,MCG
2016,11,GCS,Keegan Brooksby,51,SYD,Metricon
2016,11,STK,Sam Gilbert,50,ADE,Adelaide
2016,11,WB,Jordan Roughead,50,WCE,Etihad
2016,11,GCS,Peter Wright,50,SYD,Metricon
2016,11,CAR,Levi Casboult,49,BL,Etihad
2016,11,CAR,Lachie Plowman,49,BL,Etihad
2016,11,NM,Robbie Tarrant,49,RIC,Hobart
2016,11,NM,Sam Wright,49,RIC,Hobart
2016,11,COL,Adam Oxley,49,PA,MCG
2016,11,MEL,Neville Jetta,49,HAW,MCG
2016,11,CAR,Simon White,48,BL,Etihad
2016,11,STK,Jimmy Webster,48,ADE,Adelaide
2016,11,ESS,Matt Dea,48,FRE,Domain
2016,11,GEE,Harry Taylor,48,GWS,Simonds
2016,11,WCE,Jack Darling,48,WB,Etihad
2016,11,RIC,David Astbury,48,NM,Hobart
2016,11,BL,Tom Bell,48,CAR,Etihad
2016,11,GEE,Steven Motlop,47,GWS,Simonds
2016,11,MEL,Aaron Vandenberg,47,HAW,MCG
2016,11,ESS,Joe Daniher,47,FRE,Domain
2016,11,ADE,Mitch McGovern,47,STK,Adelaide
2016,11,PA,Cam O'Shea,47,COL,MCG
2016,11,BL,Josh Schache,46,CAR,Etihad
2016,11,RIC,Ben Griffiths,46,NM,Hobart
2016,11,GCS,Tom J Lynch,45,SYD,Metricon
2016,11,WB,Toby McLean,45,WCE,Etihad
2016,11,BL,Daniel McStay,45,CAR,Etihad
2016,11,STK,Maverick Weller,45,ADE,Adelaide
2016,11,STK,Dylan Roberton,44,ADE,Adelaide
2016,11,MEL,Jesse Hogan,43,HAW,MCG
2016,11,GWS,Matt Buntine,43,GEE,Simonds
2016,11,RIC,Troy Chaplin,43,NM,Hobart
2016,11,ADE,Eddie Betts,43,STK,Adelaide
2016,11,ESS,Patrick Ambrose,42,FRE,Domain
2016,11,GCS,Steven May,42,SYD,Metricon
2016,11,PA,Logan Austin,42,COL,MCG
2016,11,PA,Nathan Krakouer,41,COL,MCG
2016,11,MEL,James Harmes,41,HAW,MCG
2016,11,CAR,Andrejs Everitt,40,BL,Etihad
2016,11,GWS,Joel Patfull,40,GEE,Simonds
2016,11,MEL,Chris Dawes,40,HAW,MCG
2016,11,HAW,James Sicily,40,MEL,MCG
2016,11,STK,Paddy McCartin,39,ADE,Adelaide
2016,11,HAW,Ben McEvoy,39,MEL,MCG
2016,11,PA,Paul Stewart,38,COL,MCG
2016,11,CAR,Sam Rowe,38,BL,Etihad
2016,11,WCE,Thomas Cole,38,WB,Etihad
2016,11,GEE,Darcy Lang,38,GWS,Simonds
2016,11,WB,Bailey Williams,37,WCE,Etihad
2016,11,SYD,Harry Marsh,37,GCS,Metricon
2016,11,STK,Leigh Montagna,36,ADE,Adelaide
2016,11,WCE,Sharrod Wellingham,36,WB,Etihad
2016,11,COL,Alan Toovey,36,PA,MCG
2016,11,COL,Benjamin Crocker,36,PA,MCG
2016,11,GEE,Lincoln McCarthy,36,GWS,Simonds
2016,11,BL,Jonathan Freeman,36,CAR,Etihad
2016,11,RIC,Daniel Rioli,36,NM,Hobart
2016,11,GEE,Tom Ruggles,35,GWS,Simonds
2016,11,GCS,Jesse Joyce,35,SYD,Metricon
2016,11,GCS,McKenzie Willis,35,SYD,Metricon
2016,11,ESS,Mitch Brown,34,FRE,Domain
2016,11,NM,Michael Firrito,34,RIC,Hobart
2016,11,STK,Jarryn Geary,33,ADE,Adelaide
2016,11,BL,Daniel Merrett,32,CAR,Etihad
2016,11,STK,Brodie Murdoch,32,ADE,Adelaide
2016,11,GEE,Jake Kolodjashnij,31,GWS,Simonds
2016,11,BL,Lewis Taylor,29,CAR,Etihad
2016,11,COL,Matthew Goodyear,29,PA,MCG
2016,11,RIC,Jake Batchelor,29,NM,Hobart
2016,11,MEL,Jeff Garlett,26,HAW,MCG
2016,11,ESS,David Zaharakis,26,FRE,Domain
2016,11,FRE,Zac Dawson,26,ESS,Domain
2016,11,GWS,Jeremy Cameron,25,GEE,Simonds
2016,11,STK,Sean Dempster,24,ADE,Adelaide
2016,11,RIC,Brandon Ellis,24,NM,Hobart
2016,11,CAR,Matthew Kreuzer,24,BL,Etihad
2016,11,PA,Dougal Howard,23,COL,MCG
2016,11,COL,Jack Frost,22,PA,MCG
2016,11,BL,Jackson Paine,22,CAR,Etihad
2016,11,BL,Allen Christensen,19,CAR,Etihad
2016,11,RIC,Nick Vlastuin,19,NM,Hobart
2016,11,WB,Fletcher Roberts,14,WCE,Etihad
2016,11,SYD,George Hewett,10,GCS,Metricon
2016,11,FRE,Michael Apeness,7,ESS,Domain
2016,11,RIC,Steven Morris,2,NM,Hobart
2016,11,STK,Hugh Goddard,1,ADE,Adelaide
2016,12,GEE,Patrick Dangerfield,187,NM,Etihad
2016,12,MEL,Max Gawn,146,COL,MCG
2016,12,BL,Tom Rockliff,142,FRE,Gabba
2016,12,BL,Tom Cutler,139,FRE,Gabba
2016,12,RIC,Dustin Martin,137,GCS,MCG
2016,12,MEL,Nathan Jones,135,COL,MCG
2016,12,MEL,Bernie Vince,134,COL,MCG
2016,12,NM,Sam Gibson,132,GEE,Etihad
2016,12,STK,Jack Steven,132,CAR,Etihad
2016,12,GEE,Joel Selwood,132,NM,Etihad
2016,12,MEL,Dom Tyson,132,COL,MCG
2016,12,HAW,Jordan Lewis,126,ESS,Etihad
2016,12,RIC,Trent Cotchin,121,GCS,MCG
2016,12,GCS,Gary Ablett,120,RIC,MCG
2016,12,FRE,Chris Mayne,119,BL,Gabba
2016,12,RIC,Shaun Grigg,119,GCS,MCG
2016,12,MEL,Dean Kent,117,COL,MCG
2016,12,PA,Ollie Wines,117,WB,Adelaide
2016,12,CAR,Kade Simpson,117,STK,Etihad
2016,12,HAW,Liam Shiels,116,ESS,Etihad
2016,12,ESS,Zach Merrett,115,HAW,Etihad
2016,12,ADE,Rory Laird,115,WCE,Domain
2016,12,CAR,Dale Thomas,115,STK,Etihad
2016,12,WCE,Matt Priddis,114,ADE,Domain
2016,12,CAR,Ed Curnow,114,STK,Etihad
2016,12,CAR,Sam Docherty,114,STK,Etihad
2016,12,STK,Tim Membrey,114,CAR,Etihad
2016,12,FRE,Hayden Ballantyne,113,BL,Gabba
2016,12,PA,Robbie Gray,113,WB,Adelaide
2016,12,GWS,Toby Greene,113,SYD,Spotless
2016,12,BL,Mitch Robinson,113,FRE,Gabba
2016,12,MEL,Ben Kennedy,113,COL,MCG
2016,12,ADE,Sam Jacobs,112,WCE,Domain
2016,12,GCS,Tom J Lynch,112,RIC,MCG
2016,12,CAR,Matthew Wright,112,STK,Etihad
2016,12,MEL,Jack Viney,112,COL,MCG
2016,12,HAW,Grant Birchall,112,ESS,Etihad
2016,12,NM,Daniel Wells,111,GEE,Etihad
2016,12,GEE,Mitch Duncan,111,NM,Etihad
2016,12,BL,Rohan Bewick,111,FRE,Gabba
2016,12,ADE,Scott Thompson,110,WCE,Domain
2016,12,HAW,Jack Gunston,110,ESS,Etihad
2016,12,PA,Jasper Pittard,110,WB,Adelaide
2016,12,GWS,Callan Ward,110,SYD,Spotless
2016,12,RIC,Alex Rance,109,GCS,MCG
2016,12,GWS,Heath Shaw,109,SYD,Spotless
2016,12,ESS,David Zaharakis,108,HAW,Etihad
2016,12,HAW,Cyril Rioli,108,ESS,Etihad
2016,12,STK,Leigh Montagna,107,CAR,Etihad
2016,12,RIC,Shane Edwards,107,GCS,MCG
2016,12,ADE,Rory Sloane,107,WCE,Domain
2016,12,ADE,Tom Lynch,106,WCE,Domain
2016,12,STK,Tom Hickey,106,CAR,Etihad
2016,12,BL,Ryan Bastinac,105,FRE,Gabba
2016,12,GWS,Josh Kelly,105,SYD,Spotless
2016,12,ESS,Matt Dea,105,HAW,Etihad
2016,12,FRE,Lachie Weller,104,BL,Gabba
2016,12,STK,Jack Newnes,103,CAR,Etihad
2016,12,COL,Levi Greenwood,103,MEL,MCG
2016,12,STK,Sebastian Ross,102,CAR,Etihad
2016,12,PA,Jackson Trengove,102,WB,Adelaide
2016,12,GWS,Dylan Shiel,102,SYD,Spotless
2016,12,ADE,Paul Seedsman,101,WCE,Domain
2016,12,HAW,Josh Gibson,100,ESS,Etihad
2016,12,FRE,Matt Taberner,100,BL,Gabba
2016,12,HAW,Luke Breust,100,ESS,Etihad
2016,12,WB,Mitch Honeychurch,100,PA,Adelaide
2016,12,BL,Dayne Zorko,100,FRE,Gabba
2016,12,GWS,Steve Johnson,100,SYD,Spotless
2016,12,RIC,Ben Griffiths,99,GCS,MCG
2016,12,GEE,Mark Blicavs,99,NM,Etihad
2016,12,SYD,Tom Mitchell,98,GWS,Spotless
2016,12,GWS,Stephen Coniglio,98,SYD,Spotless
2016,12,PA,Brad Ebert,98,WB,Adelaide
2016,12,SYD,James Rose,98,GWS,Spotless
2016,12,WB,Marcus Bontempelli,98,PA,Adelaide
2016,12,ADE,Eddie Betts,98,WCE,Domain
2016,12,GEE,Harry Taylor,98,NM,Etihad
2016,12,SYD,Josh P. Kennedy,98,GWS,Spotless
2016,12,WB,Jack Macrae,97,PA,Adelaide
2016,12,FRE,Nick Suban,97,BL,Gabba
2016,12,MEL,Tom McDonald,97,COL,MCG
2016,12,GWS,Zac Williams,97,SYD,Spotless
2016,12,NM,Jack Ziebell,96,GEE,Etihad
2016,12,HAW,Daniel Howe,96,ESS,Etihad
2016,12,BL,Pearce Hanley,96,FRE,Gabba
2016,12,MEL,Jack Watts,96,COL,MCG
2016,12,BL,Daniel McStay,95,FRE,Gabba
2016,12,RIC,Brett Deledio,94,GCS,MCG
2016,12,GWS,Ryan Griffen,94,SYD,Spotless
2016,12,FRE,Stephen Hill,94,BL,Gabba
2016,12,COL,Adam Treloar,93,MEL,MCG
2016,12,SYD,Callum Sinclair,93,GWS,Spotless
2016,12,MEL,Jesse Hogan,93,COL,MCG
2016,12,ESS,Orazio Fantasia,93,HAW,Etihad
2016,12,HAW,Isaac Smith,92,ESS,Etihad
2016,12,GEE,Jimmy Bartel,92,NM,Etihad
2016,12,WB,Tom Liberatore,92,PA,Adelaide
2016,12,GWS,Tom Scully,91,SYD,Spotless
2016,12,ESS,Adam Cooney,91,HAW,Etihad
2016,12,FRE,Darcy Tucker,91,BL,Gabba
2016,12,HAW,Bradley Hill,91,ESS,Etihad
2016,12,WB,Mitch Wallis,91,PA,Adelaide
2016,12,ESS,James Kelly,91,HAW,Etihad
2016,12,NM,Todd Goldstein,91,GEE,Etihad
2016,12,GWS,Lachie Whitfield,91,SYD,Spotless
2016,12,ADE,Jarryd Lyons,90,WCE,Domain
2016,12,GCS,Michael Rischitelli,90,RIC,MCG
2016,12,FRE,Michael Barlow,90,BL,Gabba
2016,12,GCS,Tom Nicholls,89,RIC,MCG
2016,12,WB,Matthew Boyd,89,PA,Adelaide
2016,12,FRE,Danyle Pearce,89,BL,Gabba
2016,12,COL,Brodie Grundy,89,MEL,MCG
2016,12,PA,Aaron Young,89,WB,Adelaide
2016,12,RIC,Brandon Ellis,89,GCS,MCG
2016,12,ESS,Joe Daniher,88,HAW,Etihad
2016,12,PA,Sam Gray,88,WB,Adelaide
