year,round,player,prev rd score,three rd av,five rd av,season av,prev against opp,prev at venue,three rd av team for,three rd av opp against,last team opp,last team venue,score
2015,8,Michael Hibberd,55,61.3333333333,70.8,72.4285714286,96,55,1470.3333333333,1574,1758,1420,102
2015,8,Brent Harvey,73,87.6666666667,82,75.1428571429,99,94,1519.3333333333,1471.3333333333,1542,1684,102
2015,8,Mitch Hallahan,107,82.6666666667,76.4333333333,78.25,,71,1532.3333333333,1540,1529,1472,102
2015,8,David Armitage,108,127,127.4,119.5714285714,77,144,1617.6666666667,1510.3333333333,1519,1702,100
2015,8,Liam Duggan,42,61.3333333333,46.2,42.3333333333,,,1780.3333333333,1543.3333333333,1516,1609,99
2015,8,Tom Scully,89,88.6666666667,98.2,88.7142857143,38,86,1598,1574,1398,1543,99
2015,8,Josh Caddy,57,75.3333333333,69,73.2857142857,108,108,1583,1607.3333333333,1473,1473,99
2015,8,Tom Nicholls,102,87.6666666667,80.4,85.5,,79,1532.3333333333,1540,1529,1472,99
2015,8,Ollie Wines,80,105.6666666667,99.8909090909,105.6666666667,91,106,1639,1414,1535,1648,99
2015,8,Charlie Dixon,44,72,59.6,61,34,54,1532.3333333333,1540,1529,1472,99
2015,8,Ivan Maric,118,96.6666666667,92.4,88.7142857143,95,85,1499.6666666667,1465.6666666667,1550,1494,98
2015,8,Travis Boak,107,108.3333333333,101,97.2857142857,132,109,1639,1414,1535,1648,98
2015,8,Stefan Martin,97,108,110,104.4285714286,,111,1411,1651.6666666667,1470,1314,98
2015,8,Troy Menzel,52,56.3333333333,53.6526315789,56.3333333333,68,52,1317,1546,1397,1394,98
2015,8,Clancee Pearce,105,111.6666666667,100,88.5714285714,71,106,1725.3333333333,1526.3333333333,1500,1681,97
2015,8,Shane Savage,79,42.3333333333,50.2,60.2857142857,85,18,1617.6666666667,1510.3333333333,1519,1702,97
2015,8,Jack Grimes,91,66.537037037,68.1666666667,64.5,97,91,1402.6666666667,1674.3333333333,1566,1377,97
2015,8,Mathew Stokes,91,58.3333333333,73.0666666667,68.75,65,65,1583,1607.3333333333,1473,1473,97
2015,8,Cale Hooker,56,48,66.4,74.8571428571,89,56,1470.3333333333,1574,1758,1420,97
2015,8,Nick Smith,68,63,75.6,71.5,45,52,1678.6666666667,1462.6666666667,1517,1703,97
2015,8,Brad Ebert,64,101,99,108.2857142857,55,100,1639,1414,1535,1648,96
2015,8,Dustin Martin,109,103,100.6,95.7142857143,80,80,1499.6666666667,1465.6666666667,1550,1494,96
2015,8,Michael Hurley,96,80,84.8,82.7142857143,88,96,1470.3333333333,1574,1758,1420,96
2015,8,Elliot Yeo,150,118.3333333333,98.8,86.1428571429,59,62,1780.3333333333,1543.3333333333,1516,1609,96
2015,8,Toby Greene,104,92,90.8,87.7142857143,63,98,1598,1574,1398,1543,96
2015,8,Tom Mitchell,121,113,102.4666666667,113,,101,1678.6666666667,1462.6666666667,1517,1703,95
2015,8,Cameron Pedersen,93,65.6666666667,66.3052631579,65.6666666667,64,93,1402.6666666667,1674.3333333333,1566,1377,95
2015,8,Adam Treloar,133,101.3333333333,98.8,99.8571428571,109,108,1598,1574,1398,1543,94
2015,8,Drew Petrie,114,100.3333333333,85.6,81,71,48,1519.3333333333,1471.3333333333,1542,1684,93
2015,8,Brendon Goddard,101,114.6666666667,110.2,103,126,101,1470.3333333333,1574,1758,1420,93
2015,8,Cameron Guthrie,71,66.3333333333,68.4,71.5714285714,49,49,1583,1607.3333333333,1473,1473,93
2015,8,Jack Crisp,86,92.3333333333,94.2,85.2857142857,97,,1523.3333333333,1778,1404,1404,93
2015,8,Dyson Heppell,125,97.3333333333,105.4,109.5714285714,127,125,1470.3333333333,1574,1758,1420,93
2015,8,Danyle Pearce,115,100,91.4,91.5714285714,86,80,1725.3333333333,1526.3333333333,1500,1681,93
2015,8,Ryan Griffen,45,70.6666666667,73.4,72.4285714286,60,93,1598,1574,1398,1543,93
2015,8,Maverick Weller,69,63,65.8,68.6666666667,98,59,1617.6666666667,1510.3333333333,1519,1702,92
2015,8,Daniel Cross,91,91,85.4,85.2857142857,93,91,1402.6666666667,1674.3333333333,1566,1377,92
2015,8,Tom Hawkins,48,53.3333333333,52.2,52.2,78,78,1583,1607.3333333333,1473,1473,92
2015,8,Adam Oxley,48,87,77.4,73.5714285714,,,1523.3333333333,1778,1404,1404,91
2015,8,Jake Stringer,38,57,65.4,66.2857142857,81,52,1495.6666666667,1753.6666666667,1434,1434,91
2015,8,Jesse Lonergan,54,54.3333333333,51,54.3333333333,48,59,1532.3333333333,1540,1529,1472,91
2015,8,Chris Yarran,66,59,61.7619047619,59.25,96,66,1317,1546,1397,1394,90
2015,8,Marc Murphy,101,85.6666666667,91,87.8571428571,98,101,1317,1546,1397,1394,89
2015,8,Sam Reid,44,77.3333333333,63.8,59.5,35,83,1678.6666666667,1462.6666666667,1517,1703,89
2015,8,Matt Crouch,84,,,69.5,,,1665.6666666667,1630.3333333333,1586,1586,88
2015,8,Cyril Rioli,91,79.3333333333,82,81,43,91,1741.6666666667,1477.6666666667,1531,1732,88
2015,8,Lynden Dunn,74,61.3333333333,55,60.4285714286,61,74,1402.6666666667,1674.3333333333,1566,1377,88
2015,8,Liam Shiels,121,94.6666666667,83.4777777778,80.75,84,121,1741.6666666667,1477.6666666667,1531,1732,88
2015,8,Tomas Bugg,86,62,66.4,62.7142857143,40,38,1598,1574,1398,1543,88
2015,8,Jordan Roughead,82,55.6666666667,54.4,53.2857142857,,35,1495.6666666667,1753.6666666667,1434,1434,87
2015,8,Michael Rischitelli,122,96.6666666667,106,105.7142857143,66,81,1532.3333333333,1540,1529,1472,87
2015,8,Mitch Grigg,89,69.3333333333,61.5111111111,69.3333333333,,,1665.6666666667,1630.3333333333,1586,1586,87
2015,8,Tom J Lynch,74,74.6666666667,75.2,75.2,92,74,1532.3333333333,1540,1529,1472,86
2015,8,Joshua Kelly,21,42.6666666667,60.2,60.2,,,1598,1574,1398,1543,86
2015,8,Jamie Elliott,61,68.6666666667,74.8,77.7142857143,,,1523.3333333333,1778,1404,1404,86
2015,8,Michael Johnson,128,91.6666666667,88.6,83.5714285714,112,66,1725.3333333333,1526.3333333333,1500,1681,86
2015,8,Ben McGlynn,110,88,89.1375,85.75,130,103,1678.6666666667,1462.6666666667,1517,1703,86
2015,8,Jack Billings,71,96.3333333333,91.4,86.5,119,122,1617.6666666667,1510.3333333333,1519,1702,85
2015,8,Marco Paparone,68,69.3333333333,74.6,73.4285714286,99,56,1411,1651.6666666667,1470,1314,85
2015,8,Zach Merrett,68,76.3333333333,79,83.4285714286,63,68,1470.3333333333,1574,1758,1420,85
2015,8,Bradley Hill,89,80.6666666667,75.4,73.5,58,89,1741.6666666667,1477.6666666667,1531,1732,85
2015,8,Alex Fasolo,66,63.8888888889,64.2,63.5,,,1523.3333333333,1778,1404,1404,84
2015,8,Jesse White,70,74.6666666667,64.6,68,,,1523.3333333333,1778,1404,1404,84
2015,8,Adam Goodes,73,59,47.2,47.2,80,59,1678.6666666667,1462.6666666667,1517,1703,84
2015,8,Joel Selwood,80,92,101.4,98.5714285714,104,104,1583,1607.3333333333,1473,1473,83
2015,8,Liam Picken,103,119.3333333333,107,96.1428571429,55,71,1495.6666666667,1753.6666666667,1434,1434,83
2015,8,Luke Shuey,121,108.6666666667,89.8,95.5714285714,75,101,1780.3333333333,1543.3333333333,1516,1609,83
2015,8,Michael Walters,81,50.6666666667,57,57.4285714286,,62,1725.3333333333,1526.3333333333,1500,1681,83
2015,8,Angus Brayshaw,59,64.6666666667,66.2,63.1428571429,,59,1402.6666666667,1674.3333333333,1566,1377,83
2015,8,Jason Tutt,92,64.380952381,66.6857142857,61.5,,92,1317,1546,1397,1394,83
2015,8,Aaron Sandilands,85,69.6666666667,68.6,71.2857142857,77,66,1725.3333333333,1526.3333333333,1500,1681,82
2015,8,Tom Bellchambers,47,62.3333333333,67.4,68,,47,1470.3333333333,1574,1758,1420,82
2015,8,Colin Garland,99,74,75.6,70,98,99,1402.6666666667,1674.3333333333,1566,1377,82
2015,8,Tyson Goldsack,56,58.6666666667,53.6,52.4285714286,32,32,1523.3333333333,1778,1404,1404,82
2015,8,Koby Stevens,88,91.6666666667,87.2,87.2,74,,1495.6666666667,1753.6666666667,1434,1434,82
2015,8,Jeremy Howe,43,45,57.4,58.2857142857,106,43,1402.6666666667,1674.3333333333,1566,1377,81
2015,8,Steve Johnson,92,92,79.2,79.4285714286,77,67,1583,1607.3333333333,1473,1473,81
2015,8,Ben Cunnington,108,77.3333333333,70.8,77,98,121,1519.3333333333,1471.3333333333,1542,1684,81
2015,8,Ben Jacobs,68,73.6666666667,77.6,71.6666666667,,,1519.3333333333,1471.3333333333,1542,1684,81
2015,8,Dion Prestia,108,101.6666666667,97.6,98,77,93,1532.3333333333,1540,1529,1472,81
2015,8,Jake Batchelor,44,52.6666666667,44.4,50.7142857143,47,17,1499.6666666667,1465.6666666667,1550,1494,81
2015,8,Jack Ziebell,118,98.6666666667,80.2,87.1428571429,89,66,1519.3333333333,1471.3333333333,1542,1684,81
2015,8,James Kelly,75,74.6666666667,80.4,80.4,64,64,1583,1607.3333333333,1473,1473,81
2015,8,Adam Cooney,56,60.3333333333,67.6222222222,60.3333333333,122,70,1470.3333333333,1574,1758,1420,81
2015,8,Tom McDonald,85,96,84.2,89.1428571429,30,85,1402.6666666667,1674.3333333333,1566,1377,80
2015,8,Matt Buntine,55,55,57,52.5,,50,1598,1574,1398,1543,80
2015,8,Garrick Ibbotson,63,67,74.8,70.7142857143,,68,1725.3333333333,1526.3333333333,1500,1681,80
2015,8,Jamie Macmillan,53,67,62.8,67,,,1519.3333333333,1471.3333333333,1542,1684,80
2015,8,Cameron McCarthy,88,56.6666666667,66,67.1428571429,,40,1598,1574,1398,1543,80
2015,8,Harry Taylor,55,79.3333333333,80.4,77.5714285714,84,84,1583,1607.3333333333,1473,1473,79
2015,8,David Mackay,77,76.3333333333,80.4,73,71,71,1665.6666666667,1630.3333333333,1586,1586,79
2015,8,Jake Melksham,76,55.6666666667,62.8,73.2857142857,73,76,1470.3333333333,1574,1758,1420,79
2015,8,Shane Kersten,48,39.6666666667,40.2,39.6666666667,29,29,1583,1607.3333333333,1473,1473,79
2015,8,Fraser McInnes,90,46,,51,,,1780.3333333333,1543.3333333333,1516,1609,79
2015,8,Chad Wingard,94,91.6666666667,84.2,86.5714285714,76,101,1639,1414,1535,1648,78
2015,8,Josh Gibson,84,81.3333333333,87,90.8333333333,76,84,1741.6666666667,1477.6666666667,1531,1732,78
2015,8,Dayne Beams,123,111,109.4,97.5714285714,98,91,1411,1651.6666666667,1470,1314,78
2015,8,Hamish Hartlett,97,104.6666666667,106.2,99.2857142857,93,117,1639,1414,1535,1648,78
2015,8,Stephen Hill,63,78.3333333333,94,92.4285714286,76,82,1725.3333333333,1526.3333333333,1500,1681,78
2015,8,Nic Naitanui,88,72,74.2,76.5714285714,61,90,1780.3333333333,1543.3333333333,1516,1609,78
2015,8,Jack Newnes,103,84,80.8,78.8571428571,101,73,1617.6666666667,1510.3333333333,1519,1702,77
2015,8,Nick Suban,46,62,65.2,62.8571428571,58,53,1725.3333333333,1526.3333333333,1500,1681,76
2015,8,Taylor Adams,67,72,86.2,85.6666666667,70,70,1523.3333333333,1778,1404,1404,75
2015,8,Jared Rivers,53,77.3333333333,64.2,64.2,58,58,1583,1607.3333333333,1473,1473,75
2015,8,Will Langford,88,77.6666666667,78,72.7142857143,45,88,1741.6666666667,1477.6666666667,1531,1732,75
2015,8,Justin Westhoff,77,76.6666666667,75.4,78.4285714286,49,59,1639,1414,1535,1648,75
2015,8,Lewis Jetta,78,80.6666666667,69.6,71.1428571429,97,95,1678.6666666667,1462.6666666667,1517,1703,75
2015,8,Jarryd Roughead,139,98,95,91.2857142857,108,139,1741.6666666667,1477.6666666667,1531,1732,75
2015,8,Tom Lonergan,43,63,58.4,55.3333333333,38,38,1583,1607.3333333333,1473,1473,75
2015,8,Jake Carlisle,62,59,66,57.6666666667,60,75,1470.3333333333,1574,1758,1420,74
2015,8,Mitch Robinson,76,86.3333333333,76,78.7142857143,79,77,1411,1651.6666666667,1470,1314,74
2015,8,Touk Miller,83,78.3333333333,82.6,71.2857142857,,84,1532.3333333333,1540,1529,1472,74
2015,8,Jackson Thurlow,100,93.3333333333,84.4,84.4,19,19,1583,1607.3333333333,1473,1473,74
2015,8,Ben Griffiths,16,58.3333333333,66,66,,60,1499.6666666667,1465.6666666667,1550,1494,74
2015,8,Rhys Stanley,60,72.6666666667,69.4,69.4,61,34,1583,1607.3333333333,1473,1473,73
2015,8,Paul Chapman,54,61,69.5684210526,64,96,117,1470.3333333333,1574,1758,1420,73
2015,8,Heath Grundy,82,70.3333333333,69.6,69.2857142857,42,70,1678.6666666667,1462.6666666667,1517,1703,73
2015,8,Todd Goldstein,70,76.3333333333,92.6,100.1428571429,62,49,1519.3333333333,1471.3333333333,1542,1684,73
2015,8,Adam Saad,88,74.3333333333,73.6,71.6666666667,,88,1532.3333333333,1540,1529,1472,72
2015,8,Paul Seedsman,76,88,78.6,78.6,73,73,1523.3333333333,1778,1404,1404,72
2015,8,Jarryd Blair,72,70.3333333333,74.6,78.7142857143,56,56,1523.3333333333,1778,1404,1404,72
2015,8,Daniel Rich,91,70.6666666667,73,78.7142857143,,44,1411,1651.6666666667,1470,1314,72
2015,8,Benjamin Newton,57,58.6666666667,57.6,64,,57,1402.6666666667,1674.3333333333,1566,1377,71
2015,8,Danny Stanley,58,63.4848484848,64.5818181818,58,85,33,1532.3333333333,1540,1529,1472,71
2015,8,Jarrod Witts,67,68.9166666667,68.05,70,81,81,1523.3333333333,1778,1404,1404,71
2015,8,Dylan Roberton,60,70.6666666667,73.6,73.4285714286,,71,1617.6666666667,1510.3333333333,1519,1702,71
2015,8,Sam Wright,65,80.3333333333,83.2,76.4285714286,,,1519.3333333333,1471.3333333333,1542,1684,71
2015,8,Dane Rampe,37,46.3333333333,51,59,103,49,1678.6666666667,1462.6666666667,1517,1703,71
2015,8,Sean Dempster,90,94,76.6,74,67,72,1617.6666666667,1510.3333333333,1519,1702,71
2015,8,Ryan Lester,56,57.3333333333,57.6285714286,52.5,57,67,1411,1651.6666666667,1470,1314,70
2015,8,Hayden Ballantyne,55,53,54.4,54.4,,57,1725.3333333333,1526.3333333333,1500,1681,70
2015,8,Mark Baguley,47,56,68.2,69.2857142857,77,47,1470.3333333333,1574,1758,1420,70
2015,8,Jarrad Waite,91,74,82,76.3333333333,107,107,1519.3333333333,1471.3333333333,1542,1684,70
2015,8,Travis Cloke,94,78.3333333333,81.6,76.5714285714,86,86,1523.3333333333,1778,1404,1404,70
2015,8,Kamdyn McIntosh,59,60,61.2,71.8571428571,,,1499.6666666667,1465.6666666667,1550,1494,69
2015,8,Jay Schulz,64,83,83,77.2857142857,85,75,1639,1414,1535,1648,69
2015,8,Jack Sinclair,73,60.3333333333,54.2,52.5714285714,,63,1617.6666666667,1510.3333333333,1519,1702,69
2015,8,Dale Thomas,70,48.3333333333,59.28,48.3333333333,21,70,1317,1546,1397,1394,69
2015,8,Eddie Betts,123,105.6666666667,90.6,94,88,88,1665.6666666667,1630.3333333333,1586,1586,69
2015,8,Taylor Hunt,60,51.6666666667,58,69.8571428571,30,30,1499.6666666667,1465.6666666667,1550,1494,69
2015,8,Chris Mayne,94,106.6666666667,91.6,83.4285714286,60,77,1725.3333333333,1526.3333333333,1500,1681,69
2015,8,Luke McPharlin,84,76,71.6,71.6,66,73,1725.3333333333,1526.3333333333,1500,1681,68
2015,8,Josh Hill,73,80.3333333333,77.2,77.2,,64,1780.3333333333,1543.3333333333,1516,1609,68
2015,8,Angus Monfries,91,73,68.8,66.1428571429,,68,1639,1414,1535,1648,68
2015,8,Easton Wood,77,80,80.6,77,68,96,1495.6666666667,1753.6666666667,1434,1434,68
2015,8,Jake Lloyd,58,66.6666666667,78,73,59,52,1678.6666666667,1462.6666666667,1517,1703,67
2015,8,Robin Nahas,68,63,66.4,71.5,44,60,1519.3333333333,1471.3333333333,1542,1684,67
2015,8,Jeremy McGovern,54,61.6666666667,64.2,72.5,58,114,1780.3333333333,1543.3333333333,1516,1609,67
2015,8,Shane Edwards,96,94,87.2,87.2,70,86,1499.6666666667,1465.6666666667,1550,1494,66
2015,8,Martin Gleeson,56,60.6666666667,65.2,62.7142857143,24,56,1470.3333333333,1574,1758,1420,66
2015,8,Robert Murphy,107,77,77.2,74.4285714286,78,75,1495.6666666667,1753.6666666667,1434,1434,66
2015,8,Michael Firrito,48,52.6666666667,52.4,48.8571428571,53,73,1519.3333333333,1471.3333333333,1542,1684,66
2015,8,Sam Gibson,104,71.3333333333,73,78.7142857143,134,106,1519.3333333333,1471.3333333333,1542,1684,66
2015,8,Ed Curnow,107,87,71.8,71,87,107,1317,1546,1397,1394,65
2015,8,Cory Gregson,83,79.3333333333,75,65.1428571429,,,1583,1607.3333333333,1473,1473,65
2015,8,Shaun Atley,25,48,47.6,52.7142857143,83,64,1519.3333333333,1471.3333333333,1542,1684,65
2015,8,Callum Sinclair,89,76.3333333333,65.6,76.3333333333,41,,1780.3333333333,1543.3333333333,1516,1609,65
2015,8,Sam Butler,87,85,90.6,88.1666666667,54,76,1780.3333333333,1543.3333333333,1516,1609,65
2015,8,Michael Talia,70,43.3333333333,64.2,61.8571428571,,40,1495.6666666667,1753.6666666667,1434,1434,64
2015,8,Ryan Schoenmakers,52,45,50.6533333333,45,40,52,1741.6666666667,1477.6666666667,1531,1732,64
2015,8,Chris Masten,144,122.6666666667,99.2,98,67,96,1780.3333333333,1543.3333333333,1516,1609,64
2015,8,Jobe Watson,102,101.6666666667,104.6,102.7142857143,149,102,1470.3333333333,1574,1758,1420,64
2015,8,Cameron Sutcliffe,64,67.6666666667,62.6,58.5714285714,88,73,1725.3333333333,1526.3333333333,1500,1681,64
2015,8,Tom Langdon,54,82.6666666667,78.8,77.8571428571,56,56,1523.3333333333,1778,1404,1404,64
2015,8,Ayce Cordy,46,52,44.4,37.5,,3,1495.6666666667,1753.6666666667,1434,1434,63
2015,8,Shane Biggs,69.3333333333,69.3333333333,69.3333333333,69.3333333333,,,1495.6666666667,1753.6666666667,1434,1434,63
2015,8,Mitch Clark,40,62,57.2,62,,,1583,1607.3333333333,1473,1473,63
2015,8,Ryan Bastinac,86,61.3333333333,62.4,62,75,106,1519.3333333333,1471.3333333333,1542,1684,63
2015,8,Lachie Hunter,44,47.2857142857,53.5142857143,39.5,65,45,1495.6666666667,1753.6666666667,1434,1434,63
2015,8,Sam Docherty,83,82.3333333333,76.8,84.4285714286,76,83,1317,1546,1397,1394,63
2015,8,Tom Lynch,94,97.3333333333,96.6,90.1428571429,82,82,1665.6666666667,1630.3333333333,1586,1586,63
2015,8,Travis Colyer,79,69,68.2,70.2857142857,,79,1470.3333333333,1574,1758,1420,62
2015,8,Heritier Lumumba,44,68.6666666667,72,67.4285714286,74,44,1402.6666666667,1674.3333333333,1566,1377,62
2015,8,Nick Haynes,86,62.3333333333,67,64,66,44,1598,1574,1398,1543,62
2015,8,Phil Davis,33,56.3333333333,57.2,56.5,22,33,1598,1574,1398,1543,61
2015,8,Scott Thompson,117,94.6666666667,104.8,104.8,69,69,1665.6666666667,1630.3333333333,1586,1586,61
2015,8,Josh Green,76,58.3333333333,51,55.8571428571,69,57,1411,1651.6666666667,1470,1314,61
2015,8,Heath Shaw,88,95.3333333333,88.2,85.7142857143,,92,1598,1574,1398,1543,61
2015,8,Steven Morris,31,40.3333333333,40,34.7142857143,12,45,1499.6666666667,1465.6666666667,1550,1494,61
2015,8,Jasper Pittard,61,74.3333333333,77.2,82.5714285714,55,69,1639,1414,1535,1648,61
2015,8,Grant Birchall,58,85.3333333333,83.4,84.1666666667,80,58,1741.6666666667,1477.6666666667,1531,1732,61
2015,8,James Stewart,67,51.3333333333,50.8666666667,52,,40,1598,1574,1398,1543,61
2015,8,Andrejs Everitt,101,69.6666666667,80.8,83.5714285714,64,101,1317,1546,1397,1394,61
2015,8,Robert Warnock,47,60.0416666667,62.65,47,74,66,1317,1546,1397,1394,61
2015,8,Adam Kennedy,62,53.8,58.04,48.5,68,35,1598,1574,1398,1543,60
2015,8,Josh Bruce,126,94.3333333333,77.6,83.1428571429,,47,1617.6666666667,1510.3333333333,1519,1702,60
2015,8,Jack Watts,29,46,49.6,55.8333333333,90,29,1402.6666666667,1674.3333333333,1566,1377,60
2015,8,Jarrod Harbrow,66,96.6666666667,86,86,73,110,1532.3333333333,1540,1529,1472,60
2015,8,Luke Dunstan,54,72.6666666667,78.6,76.7142857143,113,74,1617.6666666667,1510.3333333333,1519,1702,60
2015,8,Ted Richards,57,54.6666666667,55.2,51.8571428571,69,40,1678.6666666667,1462.6666666667,1517,1703,60
2015,8,Jeff Garlett,85,75.6666666667,78.6,76.8571428571,,85,1402.6666666667,1674.3333333333,1566,1377,60
2015,8,Claye Beams,63,63.3333333333,57.8,60.6666666667,,63,1411,1651.6666666667,1470,1314,60
2015,8,Patrick Cripps,64,90.6666666667,81.4,81.4,,64,1317,1546,1397,1394,59
2015,8,David Hale,61,63.2807017544,63.7368421053,61,63,61,1741.6666666667,1477.6666666667,1531,1732,59
2015,8,Jimmy Webster,70,59.3333333333,57.1272727273,59.3333333333,63,56,1617.6666666667,1510.3333333333,1519,1702,59
2015,8,Eli Templeton,79,48.6666666667,45.6,52.5,55,26,1617.6666666667,1510.3333333333,1519,1702,58
2015,8,Scott D Thompson,51,70,72,63,,73,1519.3333333333,1471.3333333333,1542,1684,58
2015,8,Patrick Ryder,81,73.6666666667,76.4,77.4285714286,97,73,1639,1414,1535,1648,58
2015,8,Jake Lever,52,,,71,,,1665.6666666667,1630.3333333333,1586,1586,58
2015,8,Tim Membrey,44,44,44.6,44.6,,44,1617.6666666667,1510.3333333333,1519,1702,58
2015,8,Stephen Coniglio,94,90.6666666667,100.4,93,91,90,1598,1574,1398,1543,58
2015,8,Will Schofield,69,61.3333333333,54.8,57.6666666667,32,39,1780.3333333333,1543.3333333333,1516,1609,58
2015,8,Luke Breust,89,82.6666666667,75,76.2857142857,64,89,1741.6666666667,1477.6666666667,1531,1732,58
2015,8,Andrew Mackie,55,74.2,78.04,55,75,75,1583,1607.3333333333,1473,1473,57
2015,8,Alex Sexton,57,77,58.2,57.1666666667,33,90,1532.3333333333,1540,1529,1472,57
2015,8,Sharrod Wellingham,90,94,79.6,75.1428571429,72,69,1780.3333333333,1543.3333333333,1516,1609,57
2015,8,Tom Bell,81,87.6666666667,85.6,86.1428571429,82,81,1317,1546,1397,1394,57
2015,8,Trent McKenzie,51,61,60.4,60.4,66,94,1532.3333333333,1540,1529,1472,57
2015,8,Trent Cotchin,131,102,102,96.4285714286,100,118,1499.6666666667,1465.6666666667,1550,1494,56
2015,8,Jason Johannisen,69,74.3333333333,76.8,75,64,59,1495.6666666667,1753.6666666667,1434,1434,56
2015,8,Matt Suckling,74,83.3333333333,86.2,84.7142857143,,74,1741.6666666667,1477.6666666667,1531,1732,56
2015,8,Cam Ellis-Yolmen,99,91.6666666667,83.8,83.8,,,1665.6666666667,1630.3333333333,1586,1586,56
2015,8,Kyle Cheney,49,67,67.6,67.6,68,,1665.6666666667,1630.3333333333,1586,1586,56
2015,8,Mark LeCras,88,90,91,90.5714285714,112,74,1780.3333333333,1543.3333333333,1516,1609,55
2015,8,Jordan de Goey,75,,,44,,,1523.3333333333,1778,1404,1404,55
2015,8,Jack Fitzpatrick,40.6,40.6,40.6,40.6,,19,1402.6666666667,1674.3333333333,1566,1377,54
2015,8,Rory Laird,99,91.6666666667,73.4,79.1428571429,36,36,1665.6666666667,1630.3333333333,1586,1586,54
2015,8,Lewis Taylor,89,73.3333333333,65.8,69.5714285714,75,75,1411,1651.6666666667,1470,1314,54
2015,8,Billy Longer,53,57.6666666667,73.6,67,62,62,1617.6666666667,1510.3333333333,1519,1702,54
2015,8,Dennis Armfield,34,43,52.8,52.8,32,34,1317,1546,1397,1394,54
2015,8,Zac Clarke,91,86.6666666667,84.4,71.5714285714,34,106,1725.3333333333,1526.3333333333,1500,1681,54
2015,8,Daniel McKenzie,30,52.3333333333,,52.3333333333,,72,1617.6666666667,1510.3333333333,1519,1702,54
2015,8,Jeremy Laidler,45,58,53.4,53.7142857143,40,55,1678.6666666667,1462.6666666667,1517,1703,54
2015,8,Matt Taberner,42,43.3333333333,45.4,43.6666666667,,33,1725.3333333333,1526.3333333333,1500,1681,54
2015,8,Dayne Zorko,79,74.6666666667,81.2,81.5714285714,73,33,1411,1651.6666666667,1470,1314,53
2015,8,Patrick Ambrose,83,74.3333333333,69.8,69.8571428571,41,83,1470.3333333333,1574,1758,1420,53
2015,8,Shaun Burgoyne,92,83.3333333333,81.6,79.1428571429,87,92,1741.6666666667,1477.6666666667,1531,1732,53
2015,8,Rhyce Shaw,67,67,69.2,68.5714285714,47,58,1678.6666666667,1462.6666666667,1517,1703,53
